-25.0,-0.7149641764944487
-24.9,-2.7029870197214545
-24.8,-1.5548252601083843
-24.7,-2.601407242580741
-24.6,-0.0017781422148323567
-24.5,2.4560658789753567
-24.4,2.438400620654701
-24.3,0.4718905294665117
-24.2,-1.7224056190863166
-24.1,0.008382205336858073
-24.0,-0.11744435847886947
-23.9,2.795259223575433
-23.8,0.18799851903855413
-23.7,1.1334771591812802
-23.6,2.5831628406634586
-23.5,0.16194680465773692
-23.4,0.4464587901348057
-23.3,0.824931762453787
-23.2,1.0563671600603661
-23.1,1.1231245022549086
-23.0,3.5677282201457796
-22.9,0.19083187769022358
-22.8,1.6355209802877015
-22.7,3.4993545813356093
-22.6,1.4115679970711694
-22.5,-0.5297481473181984
-22.4,3.9454078952403058
-22.3,2.763217199402723
-22.2,-0.505274876705708
-22.1,1.0970111207745141
-22.0,0.4928126070862907
-21.9,2.6272573245280775
-21.8,-1.3760654971724464
-21.7,1.4446684504941718
-21.6,3.9092623519058516
-21.5,2.8178985778209844
-21.4,-0.7128620279278016
-21.3,3.3769576182855965
-21.2,2.856368436314444
-21.1,0.8499555352250358
-21.0,3.8084697687178015
-20.9,3.405602741641607
-20.8,-1.2336837040427566
-20.7,1.6378653732451947
-20.6,-0.4715771857971801
-20.5,3.1226881436456093
-20.4,0.43966026924867474
-20.3,0.9887458933194821
-20.2,3.213970880027935
-20.1,-1.3725026037133325
-20.0,0.05969029140995219
-19.9,-1.5811275977337547
-19.8,0.5342841071784914
-19.7,-2.092030289138463
-19.6,0.4072539123020184
-19.5,1.3191552130358632
-19.4,2.756037566491754
-19.3,2.5646599222511033
-19.2,0.9720231346470387
-19.1,0.26668345048983744
-19.0,1.8181702058733826
-18.9,-1.1196757523539267
-18.8,2.2558101596665923
-18.7,0.23838817197040826
-18.6,2.63931849800073
-18.5,-1.9590089765325884
-18.4,0.8506461804467509
-18.3,0.6293630213858066
-18.2,-0.10799533640971454
-18.1,-1.6953917759859283
-18.0,0.8489472950309365
-17.9,0.31236707538995306
-17.8,-0.45397911126588
-17.7,1.0910970879621043
-17.6,1.8052005797709367
-17.5,-3.503484526719445
-17.4,-2.760687895037208
-17.3,-1.6671243554754325
-17.2,-2.181784357186391
-17.1,-2.1478458755105256
